序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业
20,301378,通达海,20.006332397460938,37.91,37.91,344809152,1740619870.2099998,3662105999.9999995,20.16901206970215,0.0,是,3.6190226078033447,1/1,60日新高,软件开发
21,301248,杰创智能,20.005517959594727,43.49,43.49,809265824,4885175163.0,6684630450.0,17.838979721069336,0.0,是,1.5234049558639526,1/1,60日新高,软件开发
22,300766,每日互动,20.00514793395996,46.61,46.61,4861353984,16698034271.18,18399286313.6,30.748992919921875,0.0,是,2.2811055183410645,1/1,60日新高,互联网服
23,688607,康众医疗,20.004446029663086,53.99,53.99,817408560,4758086167.7300005,4758086167.7300005,17.50884437561035,0.0,是,4.373854160308838,1/1,60日新高,医疗器械
24,300816,艾可蓝,20.00400161743164,59.99,59.99,342548656,3399547574.29,4799200000.0,10.153474807739258,0.0,是,1.943264365196228,1/1,60日新高,汽车零部
25,301171,易点天下,20.003795623779297,63.23,63.23,3844682624,24083608371.73,29837345709.92,16.257455825805664,0.0,是,0.5900145769119263,2/2,60日新高且近期多次涨停,互联网服
26,688333,铂力特,20.001710891723633,140.27,140.27,3630094160,38479171346.98,38479171627.520004,10.070246696472168,0.0,是,1.0036282539367676,1/1,60日新高,通用设备
27,688375,国博电子,20.001537322998047,155.99,155.99,2270269760,92972364251.0,92972363627.04001,2.5549492835998535,0.0,是,1.2310748100280762,1/1,60日新高,电子元件
28,300063,天龙集团,20.0,13.02,13.02,2860146080,8157738847.86,9876023519.039999,37.526973724365234,0.0,是,2.1740925312042236,2/2,60日新高且近期多次涨停,文化传媒
29,300342,天银机电,20.0,47.16,47.16,3729831904,19750554379.079998,20044656259.199997,19.806081771850586,0.0,是,0.7880641222000122,1/1,60日新高,家电行业
30,300364,中文在线,20.0,34.98,34.98,4634099456,23101189827.539997,25482933917.76,21.628877639770508,0.0,是,1.874603509902954,1/1,60日新高,文化传媒
31,300442,润泽科技,20.0,83.04,83.04,9496293632,135220177873.44002,135715889886.72002,7.6372599601745605,0.0,是,1.5882009267807007,0/0,60日新高,互联网服
32,300624,万兴科技,20.0,99.06,99.06,3738688448,16962362376.960001,19151896255.44,23.851354598999023,0.0,是,2.2180352210998535,1/1,60日新高,软件开发
33,300785,值得买,20.0,62.64,62.64,1759857136,7663019612.4,12456292421.52,23.951658248901367,0.0,是,0.9443679451942444,1/1,60日新高,互联网服
34,300792,壹网壹创,20.0,42.18,42.18,1449657168,8964670327.14,9994244351.4,17.07795524597168,0.0,是,2.353726863861084,1/1,60日新高,互联网服
35,300830,金现代,20.0,14.52,14.52,1866283760,4894470889.44,6557823719.04,40.30316925048828,0.0,是,4.742740631103516,1/1,60日新高,软件开发
36,301079,邵阳液压,20.0,70.14,70.14,2061406208,4876497457.86,7640506892.76,45.60787582397461,0.0,是,1.1873787641525269,4/3,60日新高且近期多次涨停,通用设备
37,301159,三维天地,20.0,47.88,47.88,431945504,2538357003.0,3703518000.0,18.24057960510254,0.0,是,2.2991511821746826,1/1,60日新高,软件开发
38,688031,星环科技-U,20.0,194.4,194.4,2180293712,18268262553.600002,23548822070.4,13.036080360412598,0.0,是,0.9114578366279602,1/1,60日新高,软件开发
39,688095,福昕软件,20.0,128.4,128.4,866929200,11730562881.6,11730562881.6,8.107365608215332,0.0,是,1.6076226234436035,1/1,60日新高,软件开发
40,688119,中钢洛耐,20.0,7.86,7.86,1056575808,8842500000.0,8842500000.0,12.399336814880371,0.0,是,2.162900924682617,1/1,60日新高,非金属材
41,688258,卓易信息,20.0,131.88,131.88,1013094416,15976238215.56,15976238215.56,6.583774566650391,0.0,是,0.8718582987785339,1/1,60日新高,互联网服
42,688282,理工导航,20.0,94.2,94.2,359008640,8289600000.0,8289600000.0,4.515444278717041,0.0,是,1.1113693714141846,1/1,60日新高,通信设备
43,688325,赛微微电,20.0,109.62,109.62,428218048,8769600000.0,9442558824.300001,5.146080017089844,0.0,是,5.251088619232178,1/1,60日新高,半导体
44,688365,光云科技,20.0,24.48,24.48,903046768,10424188264.32,10424188362.24,9.08458137512207,0.0,是,1.2284903526306152,1/1,60日新高,互联网服
45,688679,通源环境,20.0,33.24,33.24,145821846,4377364797.0,4377364797.0,3.376957893371582,0.0,是,1.0480382442474365,1/1,60日新高,环保行业
46,688787,海天瑞声,19.996994018554688,159.68,159.68,1079626544,9632724742.4,9632724742.4,11.833646774291992,0.0,是,1.8806257247924805,1/1,60日新高,互联网服
47,688568,中科星图,19.996965408325195,79.09,79.09,3610142832,63910961150.08,63910961150.08,5.960508823394775,0.0,是,1.1114330291748047,1/1,60日新高,互联网服
48,301231,荣信文化,19.994970321655273,47.71,47.71,927331008,2571533217.5,4026724000.0,38.24671173095703,0.0,是,1.9980145692825317,1/1,60日新高,文化传媒
49,688229,博睿数据,19.99449920654297,87.26,87.26,388756096,3874344000.0,3874344000.0,10.723078727722168,0.0,是,2.541621685028076,1/1,60日新高,互联网服
50,300418,昆仑万维,19.992595672607422,64.82,64.82,12249925120,81316087368.45999,81372238147.2,15.819900512695312,0.0,是,1.7729275226593018,2/2,60日新高且近期多次涨停,互联网服
51,300711,广哈通信,19.991806030273438,29.29,29.29,721246784,7276421089.16,7298207049.74,10.584755897521973,0.0,是,3.291140556335449,1/1,60日新高,通信设备
52,301093,华兰股份,19.991680145263672,57.68,57.68,753492064,9051952600.88,9471149672.32,8.882476806640625,0.0,是,4.03464937210083,1/1,60日新高,医疗器械
53,301066,万事利,19.990503311157227,25.27,25.27,560212880,4770638468.61,5936507014.97,12.77566146850586,0.0,是,0.9407103657722473,1/1,60日新高,纺织服装
54,300409,道氏技术,19.986265182495117,34.94,34.94,6376390400,24020888091.48,27331778662.399998,29.681610107421875,0.0,是,1.0650348663330078,1/1,60日新高,非金属材
55,300986,志特新材,19.98562240600586,33.38,33.38,66899562,13740344355.34,13751691051.84,0.4868841767311096,0.0,是,0.03502272441983223,6/6,60日新高且近期多次涨停,装修装饰
56,300244,迪安诊断,19.981584548950195,26.06,26.06,1376088288,13068023129.66,16286964206.4,10.638588905334473,0.0,是,1.0606253147125244,2/2,60日新高且近期多次涨停,医疗服务
57,300253,卫宁健康,19.98149871826172,12.97,12.97,5234576128,23657027279.550003,28735408951.04,23.49353790283203,0.0,是,2.651287317276001,1/1,60日新高,软件开发
58,300291,百纳千成,19.976905822753906,10.39,10.39,1637313904,9670582311.16,9786233442.720001,18.034536361694336,0.0,是,1.137836217880249,1/1,60日新高,文化传媒
59,300349,金卡智能,19.975860595703125,19.88,19.88,1075622944,7341816420.679999,8294200642.559999,15.101417541503906,0.0,是,2.2260029315948486,1/1,60日新高,仪器仪表
60,920961,创远信科,19.183536529541016,35.91,39.16,791985968,3649253992.0199995,5129402642.28,22.908098220825195,-0.139043390750885,是,2.0389885902404785,0/0,60日新高,通信设备
61,688776,国光电气,18.24786376953125,138.35,140.4,1259913104,14994846018.65,14994846018.65,8.862494468688965,0.0,是,1.352521538734436,0/0,60日新高,电子元件
62,301232,飞沃科技,18.21630859375,215.0,218.24,1710276032,9603461975.0,16159904605.0,19.644609451293945,0.0,是,1.0348225831985474,0/0,60日新高,风电设备
63,300248,新开普,17.647058486938477,15.2,15.5,1191591328,6218519256.799999,7240495680.0,20.064697265625,0.0,是,6.201661586761475,0/0,60日新高,互联网服
64,301330,熵基科技,17.59326171875,48.86,49.86,1614655376,5565880597.059999,11499276733.0,31.108251571655273,0.0,是,1.2144700288772583,0/0,60日新高,软件开发
65,301110,青木科技,17.505340576171875,99.01,101.11,1335698608,6471945382.83,9161923320.33,22.375286102294922,0.0,是,3.00553035736084,0/0,60日新高,互联网服
66,300246,宝莱特,17.185821533203125,10.91,11.17,523095552,2305088256.5,2886544845.36,23.641849517822266,0.0,是,3.394853115081787,0/0,60日新高,医疗器械
67,301218,华是科技,17.1451358795166,29.38,30.1,569651744,2058622401.6799998,3350495200.0,28.463481903076172,0.0,是,3.190556764602661,0/0,60日新高,软件开发
68,688066,航天宏图,17.108434677124023,48.6,49.8,2523098688,12698099670.6,12698099670.6,21.008237838745117,0.0,是,1.3142873048782349,0/0,60日新高,航天航空
69,688369,致远互联,17.038328170776367,33.59,34.44,483474016,3870175004.8900003,3870175004.8900003,13.48342514038086,0.0,是,2.3607826232910156,0/0,60日新高,软件开发
70,688586,江航装备,17.01030921936035,18.16,18.62,950836112,14370719072.960001,14370719000.32,7.122269630432129,0.0,是,1.9355589151382446,0/0,60日新高,航天航空
71,688253,英诺特,16.9216365814209,37.45,38.44,423214368,2596663160.0,5130062634.200001,16.874248504638672,0.0,是,7.265789031982422,0/0,60日新高,生物制品
72,300378,鼎捷数智,16.784650802612305,62.69,64.42,3197692064,16897436270.199999,17023583846.56,20.07536506652832,0.0,是,1.8210185766220093,0/0,60日新高,软件开发
73,301270,汉仪股份,16.550174713134766,46.69,48.07,957208640,4411870886.36,4669000000.0,22.907983779907227,0.0,是,4.063043594360352,0/0,60日新高,互联网服
74,300638,广和通,16.542570114135742,36.0,37.07,3972591648,19096152624.0,32373570240.0,22.250747680664062,0.0,是,2.1495258808135986,0/0,60日新高,通信设备
75,688636,智明达,16.482236862182617,60.0,61.81,1424209808,10057644300.0,10434384240.0,14.734613418579102,0.0,是,1.8639062643051147,0/0,60日新高,互联网服
76,688615,合合信息,16.481355667114258,308.0,317.3,2534607280,29774435152.0,43120000000.0,8.863571166992188,0.0,是,2.0254526138305664,0/0,60日新高,软件开发
77,688335,复洁科技,16.227781295776367,35.31,36.46,332104784,5227101443.52,5227101443.52,6.5803375244140625,0.0,是,1.3842946290969849,0/0,60日新高,环保行业
78,688102,斯瑞新材,16.1931209564209,54.39,56.17,3386856576,39877511225.79,42146912818.08,8.918159484863281,0.0,是,1.0127265453338623,0/0,60日新高,有色金属
79,300862,蓝盾光电,16.116352081298828,29.54,30.53,1321987952,4474453546.78,5453612825.08,30.39133071899414,0.0,是,6.686506271362305,0/0,60日新高,仪器仪表
80,688047,龙芯中科,16.07971954345703,162.5,167.99,2449472592,65162500000.0,65162500000.0,3.9428486824035645,0.0,是,3.7982006072998047,0/0,60日新高,半导体
81,300629,新劲刚,15.520833015441895,33.27,34.56,1818360720,7214068410.990001,8364857316.4800005,26.018348693847656,0.0,是,1.322525978088379,0/0,60日新高,通信设备
82,300447,全信股份,15.277777671813965,23.24,24.19,1175163584,4677907904.599999,7258092952.32,26.655536651611328,0.0,是,1.9694724082946777,0/0,60日新高,电网设备
83,300149,睿智医药,15.15981674194336,12.61,13.14,1014922208,5984112939.09,6279326040.0,17.145212173461914,0.0,是,3.8862507343292236,0/0,60日新高,医疗服务
84,300269,联建光电,15.121952056884766,9.44,9.84,1514789104,4962415452.32,5183634498.559999,31.410032272338867,0.0,是,1.2310572862625122,0/0,60日新高,互联网服
85,688590,新致软件,15.091538429260254,23.26,24.25,763410736,6114997059.52,6114997059.52,13.142500877380371,0.0,是,4.073348045349121,0/0,60日新高,软件开发
86,920415,恒拓开源,15.073041915893555,17.33,19.57,254352077,1874642266.5299997,2435064069.7099996,14.301775932312012,0.5803830623626709,是,4.238763809204102,0/0,60日新高,软件开发
87,688316,青云科技-U,14.972443580627441,75.1,78.38,535018272,3597149487.8999996,3597149487.8999996,15.477782249450684,0.0,是,3.1042206287384033,0/0,60日新高,互联网服
88,300118,东方日升,14.840989112854004,19.5,20.38,5190212864,18073108560.0,22230270192.0,28.53680419921875,0.0,是,1.3883994817733765,0/0,60日新高,光伏设备
89,301230,泓博医药,14.69447135925293,47.3,49.49,1500540032,5941628759.0,6602446416.5,25.99932098388672,0.0,是,2.8888297080993652,2/1,60日新高,生物制品
90,300010,豆神教育,14.637306213378906,8.85,9.26,2970869568,14720493350.699999,18289522005.6,21.19086265563965,0.0,是,2.589552640914917,0/0,60日新高,教育
91,300065,海兰信,14.589665412902832,26.39,27.64,5648728576,17335360536.13,19041418643.52,33.28335189819336,0.0,是,1.9288614988327026,0/0,60日新高,船舶制造
92,301002,崧盛股份,14.538725852966309,43.33,45.4,502926640,3205171186.0699997,5375455064.98,16.43366813659668,0.0,是,1.4159235954284668,0/0,60日新高,电网设备
93,300781,因赛集团,14.403692245483398,47.1,49.4,1541176464,5706967536.900001,7732658514.0,27.81032371520996,0.0,是,2.3776357173919678,0/0,60日新高,文化传媒
94,300133,华策影视,14.348785400390625,10.36,10.87,2784675472,16702691414.359999,19562487311.36,17.8155574798584,0.0,是,1.860914707183838,0/0,60日新高,文化传媒
95,688027,国盾量子,14.301596641540527,658.0,690.8,4786493440,52886335460.0,67682538658.0,9.750106811523438,0.0,是,2.19350528717041,0/0,60日新高,通信设备
96,688122,西部超导,14.26573371887207,106.21,111.54,7072064768,69000866226.37,69000866120.15999,11.085199356079102,0.0,是,1.7925410270690918,0/0,60日新高,有色金属
97,688039,当虹科技,14.21808910369873,67.56,70.98,918207328,7472232205.440001,7472232205.440001,13.17435073852539,0.0,是,1.1608449220657349,0/0,60日新高,互联网服
98,688023,安恒信息,14.054054260253906,63.3,66.6,654426912,6460748998.5,6460748998.5,10.709466934204102,0.0,是,3.2743122577667236,0/0,60日新高,软件开发
99,300455,航天智装,14.050057411193848,40.1,42.19,3407342816,28415759683.600002,28782494233.600002,12.68478012084961,0.0,是,1.0754338502883911,0/0,60日新高,计算机设
100,688523,航天环宇,13.991458892822266,90.76,95.54,1926394224,8759786442.12,36928428800.0,22.961915969848633,0.0,是,0.7852761745452881,0/0,60日新高,航天航空
101,688153,唯捷创芯,13.98496150970459,45.48,47.88,708519840,18584011130.64,19570635603.84,3.929532527923584,0.0,是,3.1801602840423584,0/0,60日新高,半导体
102,688323,瑞华泰,13.945577621459961,26.8,28.22,528827424,4824006003.2,4824006003.2,11.327444076538086,0.0,是,1.276885747909546,0/0,60日新高,塑料制品
103,300454,深信服,13.943028450012207,152.0,160.08,3602143696,42110037896.0,63935492480.0,9.004740715026855,0.0,是,3.241492748260498,0/0,60日新高,软件开发
104,301050,雷电微力,13.810741424560547,71.2,75.07,3172621920,14978035419.2,17601506575.2,22.051204681396484,0.0,是,1.6415271759033203,0/0,60日新高,半导体
105,688222,成都先导,13.776138305664062,37.0,39.02,1415566656,14825160000.0,14825160000.0,9.81250286102295,0.0,是,1.2310173511505127,0/0,60日新高,医疗服务
106,300337,银邦股份,13.64124584197998,21.16,22.34,3107243552,15053214795.4,17392157973.12,22.014314651489258,0.0,是,0.9825573563575745,0/0,60日新高,有色金属
107,300496,中科创达,13.46769905090332,85.01,89.9,4408517120,31305131423.4,39138178269.920006,14.877655029296875,0.0,是,1.9785361289978027,0/0,60日新高,互联网服
108,300751,迈为股份,13.378608703613281,233.73,247.38,4213804192,45192258555.57,65305332519.84,9.35667896270752,0.0,是,0.9490595459938049,0/0,60日新高,光伏设备
109,301299,卓创资讯,13.375130653381348,65.1,68.9,487965520,3930774455.9999995,3930774455.9999995,12.722281455993652,0.0,是,7.546847343444824,0/0,60日新高,互联网服
110,300612,宣亚国际,13.372664451599121,23.06,24.41,1389832688,4148021177.7599998,4161280677.7599998,34.98222351074219,0.0,是,1.4096105098724365,0/0,60日新高,文化传媒
111,301213,观想科技,13.343864440917969,107.62,113.94,1047524480,5565143093.38,8609599892.380001,20.411712646484375,0.0,是,1.9102686643600464,0/0,60日新高,软件开发
112,300221,银禧科技,13.277623176574707,12.2,12.92,1166225312,5569212672.4,5779807193.599999,21.788969039916992,0.0,是,2.0585241317749023,0/0,60日新高,塑料制品
113,300634,彩讯股份,13.168584823608398,33.43,35.45,2462436928,14527792105.0,15083980253.28,17.88739585876465,0.0,是,2.894913673400879,0/0,60日新高,互联网服
114,300662,科锐国际,13.089005470275879,30.24,32.09,614672144,5935615822.08,5951424296.16,10.565888404846191,0.0,是,5.288949966430664,0/0,60日新高,专业服务
115,300210,森远股份,13.053096771240234,10.22,10.85,515117920,4943985788.56,4948727909.440001,10.654550552368164,0.0,是,6.438131809234619,0/0,60日新高,环保行业
116,688682,霍莱沃,12.975247383117676,69.83,74.17,490769632,7111410037.849999,7111410037.849999,7.0622124671936035,0.0,是,1.1132045984268188,0/0,60日新高,通信服务
117,301556,托普云农,12.936918258666992,137.32,145.91,1212452944,4048193600.0,11710649600.0,31.565227508544922,0.0,是,2.4310638904571533,0/0,60日新高,软件开发
118,300724,捷佳伟创,12.772133827209473,116.55,124.02,5265341952,33533119030.95,40593432600.0,15.90804386138916,0.0,是,1.9742430448532104,0/0,60日新高,光伏设备
119,920169,七丰精工,12.688109397888184,38.19,44.05,460519056,1940174322.57,3085755437.1,24.6950626373291,0.026191724464297295,是,1.8440214395523071,0/0,60日新高,通用设备
120,920504,博迅生物,12.529738426208496,28.38,32.78,144333267,485068263.9,1229793378.0,30.07857322692871,-0.28109627962112427,是,3.2910242080688477,0/0,60日新高,仪器仪表
121,688281,华秦科技,12.285436630249023,104.01,111.16,1000178368,28350075906.75,28350075594.72,3.752486228942871,0.0,是,2.3362274169921875,0/0,60日新高,非金属材
122,300143,盈康生命,12.162162780761719,13.28,14.21,784321440,8517303030.4,9952717248.0,9.392929077148438,0.0,是,1.5562058687210083,0/0,60日新高,医疗服务
123,688543,国科军工,12.155287742614746,83.78,89.64,2486826352,9715298705.84,17496785105.84,27.046892166137695,0.0,是,1.896780014038086,0/0,60日新高,航天航空
124,300594,朗进科技,12.151300430297852,23.72,25.38,245553475,2158475525.0,2179238234.0,11.628479957580566,0.0,是,2.624525547027588,0/0,60日新高,交运设备
125,688418,震有科技,12.061441421508789,64.2,68.75,2189310496,12362007502.800001,12362007502.800001,18.216224670410156,0.0,是,1.3964228630065918,2/1,60日新高,通信设备
126,300494,盛天网络,11.791730880737305,14.6,15.67,943905360,5815881792.8,7161447168.0,16.913137435913086,0.0,是,3.6185648441314697,0/0,60日新高,游戏
127,300123,亚光科技,11.78451156616211,9.96,10.69,2386029904,9964171427.28,10177467914.880001,24.47797393798828,0.0,是,1.4768813848495483,0/0,60日新高,船舶制造
128,688562,航天软件,11.780202865600586,29.7,31.88,932682416,5138694000.0,11880000000.0,19.031770706176758,0.0,是,1.289003849029541,0/0,60日新高,互联网服
129,300687,赛意信息,11.757903099060059,28.99,31.13,1325871456,9540215866.609999,11839852747.84,14.456832885742188,0.0,是,2.0205345153808594,0/0,60日新高,互联网服
130,301286,侨源股份,11.658421516418457,51.91,55.79,319356800,8372013550.179999,20769191000.0,3.80243182182312,0.0,是,1.6054527759552002,0/0,60日新高,化学原料
131,920924,广脉科技,11.597373962402344,25.5,29.7,187167696,1643131311.0,2736060750.0,11.678631782531738,0.0392310693860054,是,3.833723545074463,0/0,60日新高,互联网服
132,920130,立方控股,11.500904083251953,30.83,35.94,312986320,1725115957.48,2843858965.8799996,18.62129783630371,-0.41989666223526,是,1.250596284866333,0/0,60日新高,互联网服
133,688246,嘉和美康,11.475409507751465,31.96,34.4,720572448,4397235712.08,4397235712.08,16.96802520751953,0.0,是,2.7990200519561768,0/0,60日新高,医疗服务
134,301137,哈焊华通,11.452107429504395,69.0,74.29,1843924640,12545124600.0,12545124600.0,15.471943855285645,0.0,是,1.189493179321289,0/0,60日新高,通用设备
135,301005,超捷股份,11.367982864379883,197.99,213.34,3771505520,26208289910.14,26583573025.49,14.895846366882324,0.0,是,1.0705270767211914,0/0,60日新高,汽车零部
136,688111,金山办公,11.27086353302002,379.99,409.8,5959948544,176003499547.07,176003500687.04,3.511795997619629,0.0,是,2.212045907974243,0/0,60日新高,软件开发
137,688585,上纬新材,11.188277244567871,160.1,172.79,1468257168,64578212652.799995,64578212652.799995,2.306295394897461,0.0,是,1.2490463256835938,0/0,60日新高,塑料制品
138,300053,航宇微,11.187845230102539,24.15,26.06,3715640128,15717277111.199999,16829514827.999998,24.211795806884766,0.0,是,1.2425537109375,0/0,60日新高,半导体
139,300315,掌趣科技,11.173184394836426,5.97,6.44,2330952176,15420675112.289999,16164437717.76,15.560487747192383,0.0,是,4.147219657897949,0/0,60日新高,游戏
140,688133,泰坦科技,11.07644271850586,28.48,30.77,512191216,4683165104.96,4683165104.96,11.177230834960938,0.0,是,4.422014236450195,0/0,60日新高,专业服务
141,688283,坤恒顺维,11.040204048156738,52.2,56.41,329554512,6357960000.0,6357960000.0,5.448028564453125,0.0,是,1.1604952812194824,0/0,60日新高,专用设备
142,920077,吉林碳谷,11.025358200073242,20.14,23.58,718065424,6383510294.38,11835911935.36,11.842018127441406,0.19900497794151306,是,1.4553290605545044,0/0,60日新高,化纤行业
143,300287,飞利信,11.005692481994629,5.85,6.32,1071094992,7711598512.799999,8396351776.799999,14.217513084411621,0.0,是,3.5331356525421143,0/0,60日新高,互联网服
144,300819,聚杰微纤,10.957746505737305,39.39,42.6,586961024,5308285027.5,5877184950.0,11.406829833984375,0.0,是,1.1147891283035278,0/0,60日新高,纺织服装
145,300753,爱朋医疗,10.942717552185059,43.19,46.72,1501951200,3796649817.5899997,5444013120.0,40.50238037109375,0.0,是,1.1145901679992676,6/3,60日新高且近期多次涨停,医疗器械
146,300239,东宝生物,10.924369812011719,6.6,7.14,365531168,3892427767.7999997,3917812377.6,9.751970291137695,0.0,是,1.9532015323638916,0/0,60日新高,生物制品
147,301522,上大股份,10.75467300415039,47.99,52.0,2018911472,13505185849.33,17845881589.280003,15.51290512084961,0.0,是,1.422589659690857,0/0,60日新高,有色金属
148,300129,泰胜风能,10.677083969116211,17.0,18.43,3499758000,12218073162.0,15893286944.0,28.68274688720703,0.0,是,1.1972599029541016,0/0,60日新高,风电设备
149,920396,常辅股份,10.634425163269043,42.55,49.99,529680704,2164664148.6499996,3073009336.7999997,25.53880500793457,0.11764705181121826,是,1.4881736040115356,0/0,60日新高,通用设备
150,300033,同花顺,10.621484756469727,393.37,426.72,10486973440,108375630397.97,211475712000.0,9.957121849060059,0.0,是,1.8655340671539307,0/0,60日新高,软件开发
151,688559,海目星,10.61180305480957,61.29,66.49,1337548560,15185151806.76,15185151806.76,9.109138488769531,0.0,是,1.7022517919540405,0/0,60日新高,专用设备
152,300136,信维通信,10.592148780822754,83.11,90.18,17231023360,68529840329.86,80414629670.4,26.039039611816406,0.0,是,1.1246113777160645,0/0,60日新高,消费电子
153,688592,司南导航,10.44343090057373,53.3,57.91,462027200,2053210500.8999999,4288550726.2,23.37265396118164,0.0,是,1.7142730951309204,0/0,60日新高,计算机设
154,300656,民德电子,10.41394329071045,25.34,27.54,346485936,3367632583.28,4336309324.48,10.595908164978027,0.0,是,4.3846635818481445,0/0,60日新高,电子元件
155,301117,佳缘科技,10.396624565124512,65.41,71.1,1626605936,5196817108.67,8448919434.2,31.97804832458496,0.0,是,1.3405280113220215,0/0,60日新高,软件开发
156,301052,果麦文化,10.355524063110352,46.25,50.29,1306857248,3709061253.75,4576869428.75,35.930198669433594,0.0,是,4.256178379058838,0/0,60日新高,文化传媒
157,300433,蓝思科技,10.261049270629883,42.66,46.43,12012145152,212100018737.03998,225429418828.8,5.786523342132568,0.0,是,1.303020715713501,0/0,60日新高,消费电子
158,688207,格灵深瞳,10.25794792175293,18.38,20.0,320253824,4759926441.86,4759926441.86,7.0158538818359375,0.0,是,2.8566946983337402,0/0,60日新高,软件开发
159,601992,金隅集团,10.227272987365723,1.94,1.94,488886464,16168267032.16,20714876252.16,3.071890115737915,0.0,是,2.2395858764648438,1/1,60日新高,水泥建材
160,300648,星云股份,10.219624519348145,62.23,67.75,1227195440,8257108462.889999,10845531522.0,14.7866792678833,0.0,是,2.5929317474365234,0/0,60日新高,电池
161,000981,山子高科,10.085836410522461,5.13,5.13,8480262656,48803516757.09,51287026106.88,17.713027954101562,0.0,是,1.0517451763153076,1/1,60日新高,汽车零部
162,000785,居然智家,10.067113876342773,3.28,3.28,730985056,19344106561.92,20424719749.12,3.8750038146972656,0.0,是,3.7894914150238037,1/1,60日新高,商业百货
163,002523,天桥起重,10.067113876342773,4.92,4.92,309985360,6944790000.36,6969872736.0,4.547244548797607,0.0,是,1.1319526433944702,1/1,60日新高,专用设备
164,002131,利欧股份,10.053619384765625,8.21,8.21,250578978,48026232742.82001,55596304079.36001,0.5217543840408325,0.0,是,0.018346820026636124,7/4,60日新高且近期多次涨停,互联网服
165,002195,岩山科技,10.048309326171875,11.39,11.39,10342034176,63798370899.68,64587617167.36,16.6322078704834,0.0,是,1.0764814615249634,6/5,60日新高且近期多次涨停,互联网服
